enterprise_id,enterprise_name,industry,region,scale,is_listed,credit_balance,approved_amount,available_amount,avg_deposit,non_interest_income,default_history,loan_status,default_flag,total_assets,total_liabilities,net_assets,revenue,net_profit,roe,roa,debt_ratio,current_ratio,quick_ratio,tobin_q,rd_ratio,employee_growth,revenue_growth,market_share,patent_count,company_age
ENT_000026,企业_26,电力热力生产业,海南,大型,0,13967.657623757343,17432.93395050809,3465.276326750747,36469.254441941564,2347.0902994607377,0,正常,0,725427.4375974194,219394.6560779927,506032.7815194267,346144.17802153213,32132.725987288697,0.06349929720127255,0.04429488646543441,0.302435012390236,0.6515258927945338,0.4126402419335245,,0.09591204509386733,0.24025379172441014,-0.1273742363268831,0.13716829925966725,4,27
ENT_000027,企业_27,燃气生产供应业,上海,微型,0,1499.0932254190525,2099.4974063324885,600.404180913436,1506.435349434446,22.630368865319962,3,正常,0,16272.748720419084,8187.549145231762,8085.199575187322,11315.881515925788,-713.4216373177984,-0.08823797491743048,-0.043841495347531255,0.5031448150463975,0.7391589660471041,0.6197098765256691,,0.019453191610432255,0.19052085156995902,0.24943731802501867,0.02169063824481429,5,29
ENT_000028,企业_28,非金属矿物制品业,江苏,小型,1,13957.815040488733,20361.634280992854,6403.819240504121,1885.1997608091501,298.60141245020645,0,正常,0,62550.070198492795,43742.68848956192,18807.381708930872,31565.188379133866,7796.306460391453,0.41453438767020395,0.12464105053201542,0.6993227721527953,0.5947923601840833,0.3895247672821092,2.1999309084375476,0.08545872537098459,0.2329914798849247,-0.09998940535867648,0.1369470511105732,4,15
ENT_000029,企业_29,塑料制品业,广西,小型,0,5096.988248562135,7331.76113657695,2234.772888014815,7001.786853199978,721.8837802413,0,正常,0,37898.896823117924,21905.035854378577,15993.860968739347,7808.710206972612,-113.63323111080469,-0.007104802982400901,-0.0029983255618535477,0.5779861075274555,1.6420408155157995,1.3833136831503925,,0.07380384869002041,0.15805362475902626,0.3634767835879643,0.05638583496436418,3,36
ENT_000030,企业_30,酒饮料制造业,云南,小型,1,1511.37117436125,1773.0278460875709,261.65667172632084,837.1083497905848,405.5441429998406,2,正常,0,74142.638316187,31388.86697115206,42753.77134503494,47277.93749526792,-1442.2919061401305,-0.033734846325027795,-0.019452934760553913,0.42335783678605843,2.564633585847412,2.0096475992169816,1.2259569720617072,0.048539844212339325,0.09989191384249621,0.5413565449230201,0.1020214389397219,10,5
ENT_000031,企业_31,租赁商务服务业,海南,小型,0,6149.906013476866,9117.338691927804,2967.4326784509376,1999.1677509203319,100.32854327882592,0,正常,0,15806.833878010493,10286.193345964095,5520.640532046398,21055.064924900584,1776.6478882085487,0.3218191581022897,0.11239745428590309,0.6507434332104687,1.2827079233783802,0.843984355234883,,0.06481492498085814,-0.13434173597078386,-0.23730601193806736,0.03577274991133084,3,3
ENT_000032,企业_32,木材加工业,西藏,微型,0,3722.92948174454,4656.15835998037,933.2288782358296,3622.5644805601896,580.1105083473343,0,正常,0,6853.267877611132,4198.921201166807,2654.3466764443247,5689.3242175903815,500.79060496260405,0.18866812289698595,0.07307325700759948,0.6126889063951838,1.4604004577312042,1.083626272688703,,0.1108562205622042,0.07248082969029118,-0.11695128683176279,0.004874231438467575,7,25
ENT_000033,企业_33,专用设备制造业,上海,微型,1,1845.7909034173517,2280.836924344669,435.0460209273174,2069.7176047951198,80.48274252318129,0,正常,0,49556.2532578188,15172.443126985763,34383.81013083304,1876.977407723641,101.23901515410554,0.0029443803571763375,0.002042911005144087,0.30616606643061567,2.7736927709197268,2.231634291751353,1.4505583859622813,0.0645898258319732,0.13951906659962213,0.2546263727606449,0.1444052767052624,9,32
ENT_000034,企业_34,造纸业,河北,小型,0,18940.017008365834,21306.998869400824,2366.9818610349903,1253.3589766831376,40.12124690720019,1,正常,0,112506.02154847537,70512.4955948811,41993.525953594275,9050.882426534548,1540.1185291708932,0.036675142041485864,0.013689209768272747,0.626744192216409,2.592258613291637,2.0482883605375584,,0.05109746250061053,0.26861569240556543,0.202608584673163,0.054893095027840726,2,21
ENT_000035,企业_35,教育,新疆,中型,0,9783.954498388923,12665.030312258876,2881.075813869953,892.3779847237611,484.8534380852992,0,正常,0,67416.55479283718,28329.157876284247,39087.396916552934,10700.730173400161,864.9297499437716,0.02212809801047372,0.012829634391754293,0.42021070289539836,2.1626202809564,1.5747642040395728,,0.07528152038012074,0.15294328125977205,0.25538437095203836,0.19488729366411023,7,48
ENT_000036,企业_36,有色金属冶炼业,广西,小型,0,18060.54253463259,20654.134804950685,2593.592270318095,3184.902672688341,715.7588063263929,3,正常,0,20827.429118928245,7495.15412551822,13332.274993410025,40414.13452686084,4582.696497939679,0.3437295210460966,0.2200317894144152,0.3598693858334404,1.1670094552306283,1.0150764460289785,,0.008822908152944831,0.23605751519081325,-0.014751110080875221,0.11862029279219859,3,17
ENT_000037,企业_37,纺织业,云南,微型,0,5414.212825819962,6493.893102878865,1079.680277058903,164.9413172674299,53.96731191592225,1,正常,0,69394.74701090957,27100.892649001275,42293.8543619083,35049.47422043236,5373.478175075214,0.12705103982943686,0.07743350046697983,0.39053233589482983,0.7926037067211087,0.5990332561589827,,0.060574245238366096,-0.10479968370478583,0.4975068322046735,0.11477189927060891,8,9
ENT_000038,企业_38,计算机通信制造业,西藏,中型,0,37648.31283778358,46186.08611193071,8537.773274147126,4248.988675112438,2770.3017683480134,0,正常,0,53861.72498855721,26253.92411994543,27607.80086861178,121657.00759926849,-11100.133120032124,-0.40206509648699446,-0.20608573383771722,0.48743192175005556,0.5401470567002843,0.4060610537345291,,0.04845334138804579,0.0010373560777857463,0.12360989333795488,0.15134273431875445,8,26
ENT_000039,企业_39,橡胶制品制造业,浙江,小型,0,1987.427444109213,2829.1636416502656,841.7361975410527,9026.1866529036,93.4716407436886,1,次级,0,46562.856736412024,21882.082788909265,24680.77394750276,320094.4783659006,31921.57034391209,1.2933780120433367,0.6855586744734568,0.4699471708272044,0.7675266815110522,0.4748497055225922,,0.014760011790906422,0.11440260704919063,-0.14339251536870395,0.12522954941787048,4,22
ENT_000040,企业_40,造纸业,辽宁,小型,0,6577.811517011025,9539.112399746755,2961.30088273573,4488.426869130519,114.64350878420122,0,正常,0,41016.602477118366,17044.650950783885,23971.95152633448,9326.908372344504,1953.689448533759,0.08149897376471524,0.04763167426223685,0.41555491974969067,1.2314911090598568,1.079569583891494,,0.11519671169771617,0.22414290361138423,0.049370299991411015,0.0810313088542922,6,41
ENT_000041,企业_41,仪器仪表制造业,天津,小型,0,5655.134519544605,6904.843056649423,1249.7085371048179,193.40035274763915,61.807743550248375,0,正常,0,10160.279546853331,3747.9983827414035,6412.281164111928,33157.82428364992,-3113.9819195127075,-0.4856277882730646,-0.3064858506257455,0.36888732888281306,1.8794751589487393,1.2275509526900157,,0.07500964776434622,0.028215703124162057,-0.14071337924576652,0.03796775019714591,4,46
ENT_000042,企业_42,食品制造业,吉林,中型,0,3595.4749933269995,5189.993541360396,1594.5185480333967,6974.24751448978,2069.375640460557,1,正常,0,133459.3451207499,80728.53234283137,52730.81277791853,9816.421788289053,410.4612723628874,0.007784087722895322,0.0030755528733601586,0.6048923158568678,0.6600002068809672,0.5006124062203564,,0.046304825166806445,0.037633106127626985,0.41818827171082107,0.03158271002382242,4,23
ENT_000043,企业_43,通用设备制造业,湖南,小型,0,18001.45578158823,25974.163285215738,7972.707503627509,1495.3914380684696,274.04253331733656,3,关注,0,48414.47576127118,33698.60117863399,14715.874582637189,12790.35195448979,2867.3360818658016,0.19484646092654825,0.05922476773278432,0.6960439134939668,0.8405694457961226,0.706977979488307,,0.06006285066069875,0.1530710459004468,-0.032066252560023295,0.032709430157630844,5,11
ENT_000044,企业_44,燃气生产供应业,陕西,微型,0,1316.3250805732916,1850.5692781809457,534.2441976076541,237.82595368894746,34.13615472171396,0,正常,0,31577.22077572166,19297.36481368051,12279.85596204115,1376.3370661693336,32.487116262883056,0.0026455616713506685,0.0010288149325624303,0.6111166321678762,0.9527017557698526,0.6331998680345146,,0.06967915204771813,-0.11888062407176865,0.19849669694892447,0.1288088345299483,5,10
ENT_000045,企业_45,木材加工业,天津,中型,0,8102.031272447422,9387.645760198662,1285.6144877512397,8196.507823809801,409.5759675426711,0,正常,0,129013.04239719533,53975.80414200098,75037.23825519434,80119.22311378452,4851.626643809644,0.06465625277025433,0.03760570678484453,0.41837478706861647,2.0799552324582655,1.5770469896550336,,0.02682632216179025,0.29111068247351435,0.005865371003563963,0.21669456925759348,7,23
ENT_000046,企业_46,家具制造业,陕西,中型,0,5410.636821505336,7445.73498932286,2035.098167817524,3039.20878941501,7.4091181978388585,0,正常,0,932034.697309376,370878.58769216493,561156.109617211,26445.675240361474,6440.566196361514,0.011477316358107378,0.006910221491704463,0.3979235845648533,2.039474497450311,1.3709459187548307,,0.08479156433702235,-0.0818704139661527,-0.02307746195250264,0.05423610150752627,3,5
ENT_000047,企业_47,金融业,湖北,微型,0,6010.03785435135,8882.893800347361,2872.8559459960115,189.47153701437784,476.73393413869707,0,次级,1,70380.97268982731,27242.106238509845,43138.86645131746,688.4905345649929,-4.163529377269214,-0.10014477186304725,-0.050118314061830836,0.7805995256395628,1.3138400211512675,0.9323479888149814,,0.06313749402273335,-0.23778841353389546,-0.2820508362562102,0.1334558177867867,3,26
ENT_000048,企业_48,橡胶制品制造业,浙江,中型,0,3240.5819072447257,4449.371428551199,1208.789521306473,6363.234234698207,574.3953677426664,0,正常,0,114490.47524566115,40607.25619049466,73883.21905516648,17808.226294758188,-1374.0949182799466,-0.018598200455423434,-0.012001827360149951,0.35467802979561447,1.126253561739849,0.866429512149978,,0.006810468975434873,0.05151005127838709,0.21963492059811343,0.05237188586907869,2,4
ENT_000049,企业_49,黑色金属冶炼业,陕西,微型,0,5529.622346789358,6816.070957227716,1286.4486104383577,517.4632783534146,4.017431521716081,0,关注,0,25090.36241484822,13060.342045317395,12030.020369530825,69684.77892994144,13992.557745054482,1.1631366627187347,0.5576865536535188,0.5205322198769204,1.4277992280468301,1.2233280386377703,,0.06246585052686332,0.3047688053563347,0.3598362505258368,0.07806210598357591,3,43
ENT_000050,企业_50,房地产业,安徽,小型,0,16943.8661253447,22030.952313744943,5087.086188400244,2460.279354452961,33.385611661001505,0,正常,0,256983.30182187076,139326.10515006486,117657.1966718059,26520.228098472744,5409.1418207522165,0.045973743840255925,0.021048612039787667,0.5421601487813377,0.7417242908443575,0.644089194597626,,0.027400354242989245,0.13796796955004154,-0.08319351627303034,0.049736377070383156,3,27
ENT_000051,企业_51,卫生社会工作,陕西,中型,0,25504.656952477853,34642.72093424264,9138.06398176479,2690.4077603411733,394.2742836913226,0,正常,0,261065.2613248305,151992.4729860032,109072.78833882729,101961.35092704651,6650.657725636523,0.06097449076828128,0.02547507734995596,0.5822010642652549,1.0661515093951373,0.8471853600883799,,0.024720105419166725,0.16266358145054494,-0.20904582299973426,0.06311069676329291,4,38
ENT_000052,企业_52,纺织业,广东,微型,0,6079.2005865872225,7928.664616540504,1849.4640299532812,574.6988975766064,20.671250317520222,0,正常,0,6444.595422231444,3686.8586172533273,2757.7368049781167,9420.602593964313,753.3892452040925,0.2731911340647574,0.11690248896077811,0.5720853483734671,2.744263066181451,2.2437571613184693,,0.04467671892233562,0.05620786434606714,0.26066320854756586,0.15513435286497762,3,34
ENT_000053,企业_53,食品制造业,重庆,小型,0,12742.44275984747,14628.084433385098,1885.6416735376279,7220.380300611522,975.7156152034854,1,正常,0,113788.34778301437,47442.154132053794,66346.19365096057,13033.476926793157,2509.364369108971,0.03782228084267258,0.0220529115502594,0.41693332451335297,2.949229366089571,2.2554704337636386,,0.05958212416439281,0.02714337540932345,-0.2292482698212502,0.01784626560210988,6,3
ENT_000054,企业_54,皮革制造业,贵州,小型,0,2307.0452076315414,2825.7280718701195,518.6828642385781,8157.990408961356,556.1324634814162,1,关注,0,152656.90977572277,65966.7758722347,86690.13390348807,16511.988917976854,2617.0812950564086,0.030188917437479097,0.017143549537988922,0.43212440215873865,2.1191489641007366,1.5158879038955329,,0.12885097593446493,-0.1817364054389673,0.3439065871896517,0.10324800297430992,6,32
ENT_000055,企业_55,纺织业,云南,小型,0,25031.295981785668,35568.430594123405,10537.134612337737,282.24121678734787,509.001567359102,0,正常,0,222095.83487631372,127173.36635465776,94922.46852165596,21756.46969721722,-156.59978852810156,-0.0016497652343751923,-0.0007051000691449831,0.5726058141769351,2.7920582300585504,2.218109832340763,,0.018301950634703867,-0.2889079386856279,-0.08087902459092408,0.035771981615644106,7,26
ENT_000056,企业_56,水的生产供应业,吉林,小型,0,3763.3730666314427,5436.445362809049,1673.072296177606,5375.649017647667,5.969282749579826,0,正常,0,29485.547261947584,12967.126149744978,16518.421112202606,4346.665358434043,-408.96611939642094,-0.02475818461210597,-0.013870053547359793,0.4397790563134513,2.1068547510035627,1.838202511105167,,0.05339496518829574,0.0794408507661295,-0.12065854856492528,0.08206670425168705,8,18
ENT_000057,企业_57,有色金属冶炼业,广西,中型,0,13947.426568341503,16108.162074828177,2160.7355064866733,29370.531419501058,337.3936302895393,0,正常,0,68527.2953377357,26386.385445598327,42140.90989213738,101226.14287921667,6872.754729209788,0.1630898513297669,0.100292222177127,0.3850492758477252,0.5829912152636747,0.42267102956748115,,0.07269049685239247,0.2468823791510339,0.1496924842262583,0.1305774771461604,4,7
ENT_000058,企业_58,仪器仪表制造业,辽宁,小型,1,4274.873807445546,6330.894461145074,2056.0206536995283,14214.237206027074,104.24276988433562,0,正常,0,17177.09619963857,7725.1321091122045,9451.964090526366,62276.54635817419,12493.878016978435,1.3218287646163358,0.7273568169945583,0.4497344614786958,2.9919064624660225,2.077349494411175,3.476073317716599,0.04399742773728611,0.10162005572420982,-0.1076278570022875,0.1292159271814949,4,45
ENT_000059,企业_59,信息技术服务业,海南,微型,1,4873.375615734396,6001.7036283979805,1128.3280126635846,2047.6655579912788,35.4781962923831,0,正常,0,29975.254322180415,12254.893024828561,17720.361297351854,6400.252512623177,1366.7235978710958,0.07712729864460156,0.04559506262002849,0.40883366303119106,0.7473807542163373,0.5355215401600747,0.9696556485824763,0.10987526696871285,0.143539929057802,-0.04142221625864187,0.036330589385100545,5,13
ENT_000060,企业_60,印刷业,贵州,中型,0,8702.805024585925,11878.680460355718,3175.8754357697926,1541.5758988776156,398.08875808634093,1,正常,0,229189.73919025858,76853.06957438472,152336.66961587386,21628.98077400982,5075.871233856647,0.033320087977870096,0.022147026528281818,0.3353250884874311,2.2066045036126516,1.6121878136737484,,0.10173941737631716,0.28755763184593097,0.17079638653420132,0.02366870615255842,6,6
ENT_000061,企业_61,房地产业,北京,小型,0,6374.512552799748,8928.97134024427,2554.4587874445224,4670.98004774877,54.805462515769364,0,正常,0,26365.668148130706,16664.567170151113,9701.100977979593,6653.221024609623,1382.8529162747107,0.14254597693742505,0.052448999528682656,0.6320555609106614,1.1320905076869752,0.7042376274045928,,0.05746374508060348,0.09931502771615872,-0.38582246743332926,0.005202373963357032,7,35
ENT_000062,企业_62,橡胶制品制造业,湖北,中型,0,4333.340905894254,6174.050929260941,1840.710023366687,1932.0465065094388,1024.8166646920647,0,正常,0,95570.80016362516,61284.25528526345,34286.54487836171,334535.35121194273,34462.24095026136,1.0051243446233198,0.36059383086946156,0.6412445556628145,1.4799527822674003,1.1092727859255163,,0.015393456535692901,0.031601734953857076,0.4284838491856645,0.02384949155288176,10,31
ENT_000063,企业_63,批发零售业,青海,微型,0,9553.522450961947,14122.971101340541,4569.448650378594,726.6477252546822,468.6363204533839,0,正常,0,2825.052434747727,1095.8381786335128,1729.2142561142143,4709.207872676155,261.88827858787545,0.1514492941877399,0.09270209478829078,0.3879001200667518,2.1148354620023455,1.582519267546194,,0.014944473894459496,-0.07277872084750975,0.1087280264931476,0.16952196184694795,3,42
ENT_000064,企业_64,塑料制品业,新疆,中型,0,29149.086645864478,35712.52291792169,6563.4362720572135,8683.122698839825,2059.0778585251282,0,正常,0,498264.8105826415,162388.92626577074,335875.88431687077,88735.480104047,15191.287588857946,0.04522887262285922,0.030488381411270343,0.3259088798100807,1.5912183732692675,1.2356338130151088,,0.05514997087072174,0.35333188444581287,-0.1585932024807056,0.12019138030468496,3,37
ENT_000065,企业_65,家具制造业,浙江,微型,0,2225.507454641471,3212.3032058905396,986.7957512490684,417.5017701063092,120.67887866377636,0,正常,0,4605.578791897795,2742.7648281040542,1862.8139637937406,6454.362678578553,1025.8407331211474,0.5506941396509379,0.22273872177061052,0.5955309749404718,1.1263651473278207,0.7984194395192902,,0.046839817391270064,0.12898216687305206,-0.10344907385736832,0.10466576202532087,4,43
ENT_000066,企业_66,橡胶制品制造业,重庆,小型,0,3729.383250348017,4298.765948168894,569.3826978208772,554.1674029533294,5955.120549897766,5,正常,0,64082.52166236805,24646.871598351678,39435.65006401637,12097.947797624543,1068.8561139035623,0.027103803593156832,0.016679370383316853,0.3846114503453655,1.3361154671958118,1.0474240429209383,,0.09292362519322109,-0.09154025738789963,0.29832927565216044,0.010810854222332881,2,4
